           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]      Area [mm^2]
       -12.036862        6.1910957        -26.72008         5.597024       -5.4056606       0.98377907       -1.0741979        9.8494444         15.22142        2.2514216
       -10.094605        5.6629289        -27.62804        3.3634186       -2.3942089       0.30822149       -1.2592586        8.2714081        9.9692001        2.2511396
       -11.282735        7.4776735        -26.72008        5.7293634       -7.4610338      0.051325262      -0.75472498        9.8349628        14.642557        2.2514206
       -9.4103694        6.7390483        -27.62804        4.5024171       -1.6274686      -0.21107334      -0.80594885        8.0605373        9.4701195        2.2511386
       -10.391651        8.6734829        -26.72008        7.1766129       -5.9893541      -0.97939372      -0.54513121         8.812624        13.055607        2.2514214
       -8.6119041        7.7333649        -27.62804        5.2516727      -0.90714717       -1.4771979       -1.4072477        7.3422432        8.5733414        2.2511395
       -9.3744262        9.7640076        -26.72008         8.087738       -4.6860948       -1.9110548       -1.2262657        7.2994766        10.894788        2.2514203
       -7.7089019        8.6338088        -27.62804        5.5055256      -0.49171543       -2.6801469       -2.3090582        6.2052064        7.1380415        2.2511382
       -8.2434087        10.736011        -26.72008        8.5877209       -2.9364097       -2.6157904       -2.6227808        6.0639701        8.8475494        2.2514213
       -6.7123243          9.42945        -27.62804        5.7717934       0.35569239        -3.255599        -3.101521         5.349545        6.0732641        2.2511388
       -7.0123275        11.577693        -26.72008        8.8202305       -0.7485528       -2.5511303       -3.5760617         4.939456        6.8137894        2.2514219
        -5.634268        10.110631        -27.62804        6.1124487        1.6999642       -3.1658394       -3.5135505        4.4439993        5.1493254        2.2511395
        -5.696126        12.278838        -26.72008        8.4787817       0.98928446       -2.7542274       -4.7308817        3.6058104        4.5948582        2.2514204
       -4.4878194        10.669082        -27.62804        5.8347774        2.3732152       -2.8943043       -3.7254572        3.1883698        3.7186661        2.2511382
       -4.3107812        12.830934        -26.72008        7.4491649        1.7197716       -2.5896015       -5.1727409         2.427696        2.7477062        2.2514213
       -3.2868946        11.098024        -27.62804        4.9871693        2.1932454       -2.4485698       -3.5505683        2.0265148        2.2589478        2.2511391
       -2.8731093        13.227281        -26.72008         6.490675        1.7788078       -1.6446803       -4.2627978        1.5160674        1.3373771        2.2514212
       -2.0460714        11.392252        -27.62804        4.3029346        2.0502629       -1.6354134       -2.5655837         1.222954        1.3121516        2.2511389
       -1.4005619        13.463066        -26.72008        5.8607187        2.0471942      -0.73131341       -2.1704075       0.82902217       0.66320968        2.2514214
      -0.78041175        11.548194        -27.62804         3.996264        2.0292439      -0.61903673       -1.0509686       0.50127989       0.54293126        2.2511392
      0.088986516        13.535427        -26.72008        5.7492127        2.1057484       0.14572544      0.084625304     -0.066988513      -0.12924233        2.2514209
       0.49472111        11.563956        -27.62804        3.9709229        2.0322785       0.40404832       0.55207568      -0.32933873       -0.3227067        2.2511391
        1.5774547        13.443487        -26.72008        5.9141121        2.0976944        1.0159016        2.3278289      -0.94959116      -0.89970124        2.2514211
        1.7638487        11.439347        -27.62804        4.1428113        2.0385356        1.4154317        2.1002047       -1.1171865       -1.1448729        2.2511388
        3.0467747        13.188361        -26.72008        6.6029572        1.9788857        1.8954213        4.3921409       -1.5947168       -1.4975508        2.2514214
        3.0115655         11.17588        -27.62804        4.7670145        2.2130809        2.3861587        3.4768286       -1.7179164       -1.7922335        2.2511394
         4.479111        12.773147        -26.72008        7.5998964        1.8369517        2.6226201        5.2955918       -2.6266499       -2.9285493        2.2514209
         4.222726        10.776753        -27.62804        5.5477314        2.3628385        2.9617207        4.0002375       -2.6952624       -2.9851089        2.2511384
         5.857077        12.202883        -26.72008        8.4205503        1.1147736        2.8919921        4.8272333       -4.0634046       -5.0118694        2.2514214
        5.3826284        10.246811        -27.62804        6.0282516        1.9852684        3.1232252        3.7440372       -4.1222262       -4.7364154        2.2511392
         7.163946        11.484493        -26.72008        8.6081905      -0.85092509        2.7599008        3.7395301       -5.0234933       -6.4016147        2.2514205
        6.4771929        9.5924864        -27.62804        5.8958774       0.81433749        3.2084355        3.3111105       -4.9239416       -5.4988236        2.2511385
        8.3838542        10.626698        -26.72008        8.3214035        -3.025768        2.5703995        2.6053243       -6.2137456       -8.6379566        2.2514211
        7.4931331         8.821722        -27.62804        5.7259264     -0.050995462        2.8543024        2.5031104       -5.7597051       -6.4435668        2.2511387
        9.5019941        9.6399075        -26.72008        8.1000614       -4.5642657        1.7117995        1.3109813       -7.5966921       -11.278971         2.251422
        8.4181167        7.9438737        -27.62804        5.4161501      -0.62012887        1.7051944        1.3898573       -6.9166999       -7.9943304        2.2511395
